StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,PlacementStatus,IsAnomaly,Salary Package,Cluster
10654,Male,Jaipur,Tier3,IT,Embedded,Yes,Yes,6.67,6.72,6.64,7.16,6.96,6.85,7.41,7.23,6.91,72.4,1,3,1.0,1,0,63.2,,55.8,63.1,0,Mid,1,0,8.69,0
10655,Male,Delhi,Tier2,IT,AI,No,No,7.13,6.93,7.63,6.86,7.3,6.58,7.1,6.95,7.2,78.8,1,2,2.0,2,1,77.7,3.5,48.8,,1,Mid,1,0,8.76,0
10656,Male,Ahmedabad,Tier3,CS,Embedded,No,No,5.92,5.85,6.28,6.26,5.85,6.04,6.27,5.78,6.05,64.7,0,1,,1,0,40.0,2.6,30.4,24.6,0,Low,0,0,0.0,1
10657,Male,Pune,Tier2,Mechanical,Networking,Yes,No,7.5,7.09,7.69,7.22,7.0,7.79,7.69,7.51,7.47,85.2,1,2,1.0,1,0,42.9,3.2,71.3,44.8,1,Mid,1,0,9.43,0
10658,Male,Chennai,Tier3,Civil,Networking,Yes,Yes,5.98,6.43,6.44,6.67,6.54,6.39,6.11,6.36,6.24,79.5,1,2,2.0,2,0,,2.7,53.1,51.5,0,Low,0,0,0.0,0
10659,Male,Kolkata,Tier3,Mechanical,Embedded,No,No,9.12,9.03,9.32,9.66,9.88,9.85,9.88,9.54,4.11,54.00776149,0,2,1.0,2,0,33.3,3.0,6.5,,0,High,1,1,18.49,1
10662,Male,Delhi,Tier2,Mechanical,Embedded,Yes,No,9.76,10.0,9.39,9.91,10.0,10.0,9.75,10.0,9.97,100.0,3,5,3.0,2,1,96.0,3.8,95.2,71.3,1,High,1,1,25.56,2
10663,Male,Delhi,Tier3,CS,DataScience,No,No,7.12,6.59,6.84,6.53,6.49,7.05,6.24,6.02,6.6,56.3,1,1,,1,0,53.0,2.7,22.6,28.3,0,Mid,0,0,0.0,1
10664,Female,Bangalore,Tier1,Civil,DataScience,No,No,7.25,7.27,7.11,7.59,7.38,6.91,6.81,7.13,7.18,67.8,1,2,2.0,1,1,69.2,3.5,63.5,42.2,0,Mid,0,0,0.0,0
10665,Male,Pune,Tier3,ECE,AI,Yes,No,4.35,4.39,4.16,4.17,4.86,4.64,4.62,4.38,4.37,75.8,1,2,2.0,1,0,62.8,4.1,50.3,58.5,0,Low,0,0,0.0,0
10666,Male,Bangalore,Tier1,ECE,DataScience,No,No,7.1,5.95,6.52,6.92,6.87,6.91,7.05,6.55,6.62,97.7,3,2,,4,2,69.0,4.1,67.0,82.8,1,Mid,1,0,8.75,2
10667,Female,Pune,Tier1,CS,AI,Yes,No,8.6,8.64,8.13,7.97,8.51,8.65,8.9,8.65,8.46,100.0,2,3,4.0,3,1,82.2,4.4,83.8,80.8,0,High,1,0,18.18,2
10668,Female,Hyderabad,Tier2,ECE,Embedded,Yes,No,8.02,7.72,8.38,8.31,8.27,8.2,8.47,7.9,8.25,96.7,1,2,2.0,3,1,80.1,3.6,77.9,68.3,1,High,1,0,22.4,2
10669,Female,Chennai,Tier2,CS,AI,Yes,No,6.47,6.78,6.34,6.28,5.73,5.93,6.07,7.2,4.25,51.24580222,2,2,2.0,2,1,33.3,3.7,1.4,56.1,1,Low,1,1,5.52,1
10670,Male,Kolkata,Tier2,ECE,Embedded,No,No,7.5,7.46,8.01,7.43,8.05,7.67,7.39,7.85,7.7,86.7,2,3,3.0,3,3,75.8,3.7,76.9,68.3,0,Mid,1,0,8.53,2
10671,Male,Chennai,Tier3,IT,AI,Yes,No,5.78,5.71,5.79,5.96,5.82,5.37,5.28,5.81,5.67,63.1,0,0,1.0,0,0,42.9,1.8,28.4,31.3,0,Low,0,0,0.0,1
10672,Female,Hyderabad,Tier1,CS,Networking,Yes,No,8.36,8.83,8.72,9.08,8.58,8.84,8.51,9.46,8.82,100.0,2,3,2.0,2,1,77.7,4.3,69.3,,1,High,1,0,18.59,2
10673,Male,Kochi,Tier1,CS,DataScience,Yes,No,9.62,9.86,9.98,9.11,10.0,10.0,10.0,10.0,9.74,85.1,1,4,3.0,3,2,83.5,3.5,78.5,,1,High,1,0,18.98,2
10674,Male,Chennai,Tier1,Civil,Embedded,Yes,No,8.18,8.47,8.18,8.52,8.9,8.78,8.77,8.37,8.48,85.7,2,4,3.0,3,2,85.1,3.7,73.1,,1,High,1,0,18.57,2
10675,Male,Pune,Tier1,CS,AI,No,No,10.0,10.0,10.0,10.0,10.0,10.0,9.98,10.0,9.98,90.8,2,3,,3,2,63.9,4.5,67.7,65.5,0,High,1,0,18.95,2
10676,Male,Pune,Tier1,Mechanical,Networking,No,No,5.7,5.65,5.72,6.04,5.77,5.56,5.92,5.4,5.72,73.5,1,3,1.0,2,1,76.7,3.0,52.0,49.6,0,Low,1,0,3.45,0
10677,Male,Hyderabad,Tier3,Mechanical,Embedded,Yes,Yes,5.87,5.86,6.05,5.74,5.64,6.03,5.87,5.8,5.94,50.0,1,1,0.0,0,0,39.3,1.8,32.6,28.9,1,Low,0,0,0.0,1
10678,Male,Ahmedabad,Tier2,Mechanical,Networking,No,No,7.94,7.42,7.79,8.17,8.43,7.56,8.42,7.63,7.8,77.2,1,3,2.0,2,1,72.2,3.2,55.9,43.7,0,Mid,1,0,8.96,0
10679,Male,Bangalore,Tier1,CS,DataScience,No,No,9.38,10.0,9.91,10.0,10.0,10.0,10.0,10.0,9.87,86.4,2,3,3.0,3,1,80.8,5.0,77.0,,1,High,1,0,18.53,2
10680,Male,Bangalore,Tier1,Mechanical,DataScience,Yes,Yes,10.0,10.0,10.0,9.65,9.92,10.0,10.0,10.0,9.7,92.6,3,5,4.0,3,1,97.3,5.0,98.2,74.4,1,High,1,1,25.14,2
10681,Male,Kochi,Tier2,CS,DataScience,No,No,4.69,5.4,5.15,5.15,4.94,5.06,4.65,5.16,5.14,75.9,1,1,,2,1,73.7,2.6,39.2,54.2,1,Low,0,0,0.0,0
10682,Female,Hyderabad,Tier3,CS,AI,Yes,Yes,6.01,5.98,5.71,6.04,5.38,5.48,5.26,5.57,5.85,66.2,1,1,0.0,1,0,44.6,2.1,32.4,30.6,0,Low,0,0,0.0,1
10683,Female,Ahmedabad,Tier1,CS,Embedded,No,No,8.66,8.17,8.26,8.14,8.35,8.82,8.38,8.94,8.27,99.0,1,3,3.0,3,2,,3.7,71.6,56.6,1,High,1,0,22.97,2
10684,Male,Kochi,Tier3,Mechanical,Networking,Yes,No,7.82,8.41,8.15,8.27,8.04,7.75,8.45,7.81,8.17,68.7,1,3,1.0,2,0,76.3,1.9,47.5,49.8,0,High,1,0,18.45,0
10685,Male,Hyderabad,Tier3,Mechanical,AI,No,No,5.5,4.93,6.05,6.27,5.95,5.44,5.21,5.84,5.56,70.1,1,2,,2,0,56.7,,56.3,57.3,0,Low,1,0,3.4,0
10686,Male,Pune,Tier2,IT,DataScience,Yes,No,8.24,7.92,8.12,7.82,7.81,8.18,8.55,8.21,8.15,84.0,2,2,,3,2,56.1,5.0,78.0,83.7,1,High,1,0,22.17,2
10687,Male,Bangalore,Tier3,IT,Networking,No,No,8.51,8.34,8.54,8.27,8.65,7.66,8.28,8.26,8.24,71.1,1,2,1.0,2,0,74.0,3.4,61.0,45.7,0,High,1,0,18.12,0
10688,Male,Hyderabad,Tier1,Mechanical,DataScience,Yes,No,8.54,8.46,8.55,7.93,8.57,8.58,8.96,8.55,8.51,87.5,3,4,,3,1,,3.9,83.5,95.3,0,High,1,0,18.27,2
10689,Male,Bangalore,Tier2,ECE,Networking,Yes,Yes,5.26,4.82,5.47,5.54,5.56,5.22,6.09,5.88,5.5,63.9,1,1,2.0,2,0,63.0,3.1,59.0,,1,Low,0,0,0.0,0
10690,Male,Ahmedabad,Tier2,CS,AI,No,No,9.37,9.9,9.73,10.0,9.72,10.0,10.0,10.0,9.7,71.7,2,3,3.0,3,1,85.9,4.4,66.0,77.7,1,High,1,0,25.85,2
10691,Female,Pune,Tier3,Civil,Networking,Yes,No,7.72,7.74,7.43,7.29,7.27,7.51,8.34,7.57,7.63,71.9,1,1,1.0,1,1,65.5,2.7,47.7,44.4,1,Mid,1,0,8.25,0
10692,Male,Hyderabad,Tier1,CS,AI,No,No,9.67,10.0,10.0,10.0,10.0,10.0,9.99,10.0,9.9,75.7,2,2,2.0,3,1,83.4,3.6,79.3,,0,High,1,0,18.2,2
10693,Male,Bangalore,Tier3,EE,Embedded,No,Yes,4.2,4.36,4.0,4.19,4.0,4.0,4.0,4.0,4.07,58.3,1,1,1.0,1,1,57.0,2.8,20.8,27.2,1,Low,0,0,0.0,1
10694,Male,Jaipur,Tier1,Civil,Networking,No,No,5.3,4.98,5.27,5.25,4.65,5.54,5.42,5.78,5.36,83.9,2,3,2.0,4,1,77.2,5.0,62.3,64.6,1,Low,1,0,5.97,0
10695,Male,Kochi,Tier3,CS,AI,No,No,5.87,6.24,5.62,6.73,5.68,5.65,5.75,5.55,5.75,60.4,0,1,0.0,0,0,44.4,1.1,30.5,,0,Low,0,0,0.0,1
10697,Male,Mumbai,Tier2,CS,Networking,Yes,No,5.12,4.45,4.47,4.14,4.93,4.7,4.33,4.81,4.65,56.0,0,1,0.0,1,0,50.5,2.1,35.6,34.2,0,Low,0,0,0.0,1
10699,Male,Pune,Tier2,IT,AI,Yes,No,7.49,7.73,7.85,8.13,7.5,7.69,7.03,7.23,7.57,78.2,1,1,1.0,1,0,81.2,3.7,49.8,67.1,0,Mid,1,0,8.63,0
10700,Male,Pune,Tier3,Civil,Embedded,Yes,No,5.74,5.57,5.69,5.69,5.45,5.97,5.93,5.48,5.67,73.5,1,2,2.0,2,0,76.2,3.7,54.6,58.2,1,Low,1,0,5.68,0
10701,Male,Bangalore,Tier1,CS,DataScience,No,No,8.79,8.95,9.21,8.57,8.73,9.47,9.29,8.96,8.92,86.2,3,3,2.0,4,2,74.9,4.5,81.9,96.5,0,High,1,0,18.13,2
10702,Male,Pune,Tier3,IT,Networking,Yes,No,8.33,8.54,8.0,7.7,8.23,8.36,8.32,7.85,8.0,85.7,1,2,1.0,1,0,,2.2,57.5,55.8,0,Mid,1,0,8.57,0
10703,Male,Delhi,Tier2,IT,DataScience,No,No,5.66,5.81,5.92,5.67,5.13,5.76,6.56,5.39,5.63,96.6,2,4,3.0,4,1,,4.2,90.8,66.1,1,Low,1,0,6.21,2
10704,Male,Mumbai,Tier3,Mechanical,AI,No,No,5.72,6.0,5.96,6.48,6.07,5.66,5.79,5.42,9.97,73.5,3,5,0.0,0,0,96.5,1.9,99.4,24.6,0,Low,0,1,0.0,2
10705,Male,Chennai,Tier1,Mechanical,Embedded,No,No,8.6,8.15,8.13,8.44,8.59,8.5,8.21,8.9,8.51,100.0,2,3,3.0,4,0,76.7,4.8,77.7,81.9,1,High,1,0,22.38,2
10706,Female,Hyderabad,Tier2,IT,Embedded,Yes,No,7.45,8.06,7.24,8.06,7.59,7.76,7.85,7.63,7.75,83.4,0,1,1.0,2,1,66.9,3.4,49.1,43.7,0,Mid,1,0,8.05,0
10707,Male,Ahmedabad,Tier3,ECE,Networking,Yes,No,4.22,4.3,4.24,4.0,4.59,4.16,4.36,4.33,4.32,73.5,1,1,2.0,2,0,,2.7,55.6,50.6,1,Low,0,0,0.0,0
10708,Male,Bangalore,Tier3,Mechanical,Networking,No,No,7.15,6.99,6.68,7.08,7.05,7.06,7.24,7.3,7.02,92.1,1,2,2.0,2,0,58.9,2.5,57.1,45.6,1,Mid,1,0,8.41,0
10709,Male,Kolkata,Tier3,CS,Networking,Yes,No,9.97,10.0,10.0,10.0,10.0,9.91,10.0,9.68,9.92,67.0,1,1,2.0,2,0,71.0,3.6,58.3,,0,High,1,0,18.85,0
10710,Male,Mumbai,Tier2,CS,DataScience,Yes,No,7.26,7.97,7.92,8.06,7.81,7.91,8.24,8.35,7.81,87.6,2,4,3.0,3,1,71.4,3.9,84.5,66.8,1,Mid,1,0,8.41,2
10711,Male,Bangalore,Tier2,IT,Networking,No,No,8.7,8.33,8.32,8.03,8.4,8.66,7.95,8.44,8.57,87.2,1,1,2.0,1,1,75.7,2.9,49.0,50.2,0,High,1,0,18.19,0
10712,Female,Ahmedabad,Tier2,Mechanical,AI,Yes,Yes,7.7,7.23,7.27,7.97,7.32,7.57,7.97,7.12,7.64,92.1,2,2,2.0,3,1,65.9,3.2,80.0,70.4,1,Mid,1,0,8.62,2
10713,Male,Delhi,Tier2,ECE,Networking,Yes,No,6.77,6.7,6.45,6.36,6.55,7.09,6.34,6.64,6.7,53.7,0,0,0.0,1,1,43.6,2.4,25.7,,0,Mid,0,0,0.0,1
10715,Male,Mumbai,Tier2,ECE,DataScience,No,No,6.2,6.18,6.29,6.46,6.28,6.4,5.53,5.64,5.99,57.4,1,1,0.0,1,0,52.7,1.0,32.2,30.2,0,Low,0,0,0.0,1
10716,Male,Jaipur,Tier2,EE,Embedded,No,No,9.27,9.54,9.72,9.69,9.9,9.79,10.0,9.56,9.87,72.4,2,3,3.0,3,2,85.3,3.9,74.2,67.4,1,High,1,0,25.27,2
10717,Male,Kolkata,Tier2,Civil,Embedded,No,Yes,7.62,7.41,7.6,7.72,8.26,8.0,7.95,8.47,7.87,93.0,2,3,3.0,2,2,95.6,5.0,78.6,80.2,1,Mid,1,0,8.34,2
10718,Female,Pune,Tier1,IT,DataScience,Yes,No,8.09,8.73,8.13,8.17,8.61,9.12,8.84,8.81,8.43,96.5,2,3,,4,0,99.7,5.0,59.3,69.8,1,High,1,0,22.07,2
10719,Male,Hyderabad,Tier2,ECE,Networking,No,No,7.41,7.12,7.55,7.12,7.02,6.9,7.47,7.6,7.35,86.5,3,2,3.0,2,2,100.0,4.4,73.2,79.4,1,Mid,1,0,8.28,2
10720,Male,Bangalore,Tier2,IT,DataScience,No,No,8.34,8.74,8.5,9.26,9.21,9.2,8.82,8.72,8.83,94.3,2,4,3.0,4,2,66.4,3.9,88.4,81.3,0,High,1,0,18.32,2
10721,Male,Bangalore,Tier2,Mechanical,Embedded,No,No,7.15,7.65,7.69,7.42,7.51,7.51,7.3,7.8,7.67,84.1,1,1,1.0,2,0,67.3,4.0,52.5,48.6,1,Mid,0,0,0.0,0
10722,Male,Mumbai,Tier2,IT,AI,Yes,No,8.62,9.59,9.92,10.0,10.0,9.3,10.0,10.0,9.63,88.4,2,3,3.0,3,2,92.0,,70.8,68.4,1,High,1,0,18.99,2
10723,Male,Hyderabad,Tier3,EE,Embedded,Yes,No,6.52,7.14,6.62,6.77,6.65,6.8,6.51,6.88,6.65,87.5,2,2,2.0,2,0,65.7,2.7,44.8,45.3,1,Mid,1,0,8.94,0
10724,Male,Kochi,Tier3,EE,Networking,No,No,6.22,6.12,5.93,5.49,5.6,6.0,5.72,5.5,5.66,53.4,0,1,0.0,0,1,60.5,2.3,33.1,26.5,0,Low,0,0,0.0,1
10726,Male,Bangalore,Tier3,ECE,Networking,Yes,No,5.56,6.68,6.29,6.08,5.86,6.5,6.23,6.39,6.16,74.4,1,2,2.0,1,0,73.7,3.4,47.1,42.5,0,Low,1,0,3.66,0
10727,Male,Pune,Tier2,Mechanical,Embedded,Yes,No,8.69,8.74,8.48,8.05,8.18,8.34,8.07,8.46,8.47,75.9,1,2,1.0,1,0,59.2,2.2,50.0,48.6,1,High,1,0,18.65,0
10728,Male,Kolkata,Tier1,IT,Networking,No,No,7.91,7.92,8.03,7.64,8.23,8.0,7.6,8.49,8.06,80.9,1,1,2.0,2,1,,3.1,58.0,58.7,1,High,1,0,22.35,0
10729,Female,Delhi,Tier1,IT,DataScience,Yes,No,7.28,7.38,7.63,7.61,7.5,7.72,7.52,7.5,7.72,82.1,2,3,4.0,3,0,98.3,5.0,73.1,80.5,1,Mid,1,0,8.83,2
10730,Female,Kochi,Tier2,Mechanical,AI,Yes,No,7.74,8.01,7.55,7.9,7.67,7.89,7.67,7.94,7.8,72.4,1,1,1.0,2,0,,3.7,49.9,68.3,1,Mid,1,0,8.07,0
10732,Male,Chennai,Tier2,ECE,Embedded,Yes,No,5.28,6.14,5.93,5.8,6.17,5.5,5.73,5.95,5.82,59.8,0,0,0.0,0,0,46.5,1.8,23.4,27.0,0,Low,0,0,0.0,1
10733,Male,Bangalore,Tier3,ECE,DataScience,Yes,Yes,8.37,8.2,8.45,8.39,8.26,8.02,8.48,7.99,8.09,64.8,1,2,2.0,2,0,59.6,2.8,54.0,55.1,1,High,1,0,18.8,0
10734,Male,Chennai,Tier1,CS,AI,Yes,No,8.42,8.06,8.35,7.97,8.25,8.16,7.95,8.42,8.09,80.9,0,2,2.0,2,1,63.1,4.1,40.4,52.7,0,High,1,0,18.64,0
10735,Female,Hyderabad,Tier2,CS,Networking,No,No,8.58,8.34,8.22,8.31,8.51,8.34,8.34,7.72,8.34,75.0,1,2,2.0,2,1,52.6,3.0,46.7,43.3,0,High,1,0,18.53,0
10736,Male,Chennai,Tier1,Civil,AI,Yes,No,9.43,9.02,9.74,9.81,9.08,9.78,9.86,9.78,9.57,93.3,3,2,2.0,3,1,97.7,4.2,69.3,77.7,0,High,1,0,18.8,2
10737,Female,Kolkata,Tier2,Mechanical,Embedded,No,No,7.76,7.76,8.1,7.8,7.4,8.13,7.95,8.18,7.93,86.3,1,2,1.0,1,1,,2.4,61.7,,0,Mid,1,0,8.93,0
10738,Male,Ahmedabad,Tier3,CS,DataScience,Yes,No,7.1,7.56,7.19,7.92,7.48,7.51,7.85,8.01,7.55,72.5,1,2,1.0,2,0,,3.0,49.2,47.4,0,Mid,1,0,8.19,0
10739,Male,Hyderabad,Tier1,ECE,Networking,No,No,8.66,8.69,8.78,8.58,8.76,8.81,8.78,8.91,8.71,74.4,1,4,3.0,3,2,70.2,3.2,68.6,76.2,1,High,1,0,22.87,2
10740,Male,Bangalore,Tier1,Mechanical,Networking,No,No,8.52,9.08,8.71,8.15,8.61,8.28,8.77,9.07,8.73,98.1,2,3,2.0,3,2,95.1,,77.0,65.9,0,High,1,0,18.66,2
10741,Male,Hyderabad,Tier1,Mechanical,Embedded,Yes,No,7.99,7.75,8.42,7.94,7.58,8.2,8.8,8.21,8.05,80.1,1,4,3.0,3,2,,4.6,80.5,76.3,0,High,1,0,18.65,2
10742,Male,Hyderabad,Tier3,ECE,Embedded,No,Yes,6.37,6.72,6.58,6.1,6.26,6.06,5.72,5.79,6.22,83.5,2,2,1.0,1,1,62.1,3.0,39.2,48.0,0,Low,0,0,0.0,0
10743,Female,Kolkata,Tier1,ECE,Embedded,No,No,9.45,9.64,9.59,9.29,9.83,10.0,9.54,9.3,9.39,100.0,2,4,2.0,4,2,95.6,,71.6,70.8,1,High,1,0,18.6,2
10744,Male,Chennai,Tier1,IT,Embedded,Yes,No,6.12,5.55,6.06,5.95,5.88,5.51,5.99,6.62,5.85,76.7,1,2,,3,1,51.3,3.2,54.1,56.4,0,Low,0,0,0.0,0
10745,Male,Mumbai,Tier2,ECE,Embedded,Yes,Yes,7.15,7.89,7.43,7.05,7.86,7.8,7.38,7.17,7.53,71.6,1,1,2.0,2,0,66.3,2.5,54.4,64.3,1,Mid,0,0,0.0,0
10746,Female,Delhi,Tier2,Mechanical,Embedded,Yes,No,7.7,7.69,7.86,7.32,7.5,7.4,7.77,8.21,7.72,68.7,1,1,,1,1,,3.3,46.6,61.9,1,Mid,1,0,9.35,0
10747,Male,Mumbai,Tier3,EE,AI,Yes,Yes,6.85,6.82,6.37,6.77,6.33,6.64,5.67,5.82,6.25,62.2,0,1,1.0,0,0,44.7,3.0,25.6,32.7,1,Low,0,0,0.0,1
10748,Male,Jaipur,Tier3,Mechanical,DataScience,Yes,No,6.87,6.98,7.28,6.85,7.32,7.24,6.94,6.81,7.07,56.1,0,1,1.0,1,0,49.0,1.8,25.7,,1,Mid,0,0,0.0,1
10749,Female,Jaipur,Tier1,ECE,DataScience,Yes,No,7.33,6.92,7.35,6.91,6.78,6.91,7.09,6.98,6.96,82.0,1,2,2.0,2,1,65.2,3.2,50.3,60.7,0,Mid,1,0,8.03,0
10750,Male,Ahmedabad,Tier2,IT,DataScience,Yes,No,9.54,9.61,9.5,9.63,9.22,9.14,9.51,10.0,9.64,82.0,2,1,3.0,4,1,100.0,3.7,82.6,79.6,1,High,1,0,25.65,2
10751,Female,Hyderabad,Tier2,IT,Embedded,No,No,5.95,5.97,6.46,6.39,6.52,6.39,6.51,6.84,6.61,93.4,0,2,2.0,1,1,74.4,3.1,58.8,49.2,1,Mid,1,0,8.48,0
10752,Male,Chennai,Tier2,EE,Networking,No,No,7.04,6.65,6.68,7.37,7.45,6.81,6.83,7.03,6.89,75.2,1,2,1.0,2,1,70.6,3.0,46.0,54.8,0,Mid,1,0,8.3,0
10754,Male,Ahmedabad,Tier2,ECE,Networking,Yes,No,7.3,7.04,7.25,7.3,7.39,7.61,7.7,7.11,7.47,82.2,1,2,2.0,2,1,59.3,4.4,47.1,63.5,1,Mid,1,0,8.31,0
10755,Male,Ahmedabad,Tier1,Mechanical,Embedded,Yes,No,8.87,8.81,8.38,8.13,8.2,8.38,7.74,8.74,8.46,85.8,1,3,3.0,4,1,66.5,3.6,96.0,79.7,1,High,1,0,22.4,2
10756,Male,Hyderabad,Tier3,Mechanical,Embedded,Yes,No,7.04,6.48,6.5,6.84,7.0,6.65,6.95,7.22,6.76,73.9,0,1,2.0,2,1,70.2,2.6,51.1,50.4,1,Mid,0,0,0.0,0
10757,Male,Ahmedabad,Tier2,IT,AI,No,No,8.44,8.54,9.02,8.67,8.31,8.92,9.09,8.97,8.62,83.7,1,3,3.0,3,1,74.9,5.0,80.2,73.2,0,High,1,0,18.22,2
10758,Male,Pune,Tier3,IT,DataScience,Yes,No,8.53,7.5,8.14,7.88,9.01,8.27,8.11,8.82,8.27,77.1,1,2,2.0,2,0,70.0,3.0,51.9,49.4,0,High,1,0,19.0,0
10759,Male,Ahmedabad,Tier1,CS,Networking,Yes,No,9.15,9.28,9.51,9.82,9.9,9.61,9.43,9.74,9.87,87.0,3,5,3.0,4,1,99.8,2.9,98.9,72.6,1,High,1,1,18.57,2
10760,Female,Chennai,Tier2,Mechanical,Networking,No,Yes,6.62,5.97,6.8,6.69,6.64,7.09,7.16,6.51,6.62,85.2,0,2,1.0,2,1,70.3,2.6,57.2,,0,Mid,0,0,0.0,0
10761,Male,Hyderabad,Tier2,CS,Embedded,Yes,No,9.21,9.3,9.76,9.45,9.4,9.48,9.85,9.67,9.45,89.8,2,2,3.0,3,1,73.4,,66.9,74.7,1,High,1,0,18.46,2
10762,Female,Kochi,Tier3,ECE,Embedded,Yes,No,6.63,6.52,6.76,6.98,6.15,6.03,6.67,5.94,6.47,76.6,1,4,2.0,1,0,78.5,3.2,56.7,62.2,1,Low,1,0,5.99,0
10763,Male,Ahmedabad,Tier3,ECE,Networking,No,No,6.47,7.06,7.13,7.13,6.92,7.2,6.75,6.81,6.99,83.9,2,3,1.0,2,1,71.2,3.3,61.6,47.3,0,Mid,1,0,8.22,2
10764,Male,Mumbai,Tier2,ECE,Networking,Yes,No,7.9,7.64,8.15,7.81,8.4,8.56,8.43,8.17,8.21,96.7,2,3,2.0,4,1,89.9,4.8,59.8,79.2,1,High,1,0,22.9,2
10766,Male,Bangalore,Tier2,Mechanical,AI,Yes,No,9.02,9.45,9.31,9.56,9.64,9.67,8.92,8.84,9.3,81.3,1,2,3.0,2,0,64.0,3.3,58.2,55.0,0,High,1,0,18.94,0
10767,Female,Hyderabad,Tier2,CS,Embedded,Yes,Yes,7.77,7.65,8.05,7.72,7.83,7.95,7.9,7.78,7.8,73.5,0,2,2.0,2,0,73.7,3.1,40.4,57.0,1,Mid,1,0,8.97,0
10768,Male,Delhi,Tier3,Mechanical,Networking,Yes,No,6.9,6.62,7.24,7.01,6.73,6.99,6.98,6.68,6.85,71.0,1,2,1.0,2,1,64.9,1.8,42.6,57.3,1,Mid,0,0,0.0,0
10769,Female,Delhi,Tier3,CS,AI,No,No,9.01,8.92,8.85,8.34,8.74,8.92,8.36,8.7,8.72,75.0,2,3,1.0,2,1,73.4,2.4,45.3,62.0,0,High,1,0,18.23,2
10770,Female,Hyderabad,Tier2,Mechanical,Embedded,Yes,No,6.87,6.42,6.89,7.2,6.79,7.06,6.69,7.12,6.82,67.8,1,2,,2,1,,3.0,50.5,49.1,0,Mid,1,0,8.42,0
10771,Male,Hyderabad,Tier1,Mechanical,Embedded,Yes,No,6.88,7.12,7.14,6.87,6.9,6.98,7.07,7.07,6.98,77.8,1,2,1.0,1,0,75.7,2.0,50.2,58.6,0,Mid,1,0,8.88,0
10772,Male,Bangalore,Tier2,CS,Networking,No,No,5.96,6.22,6.5,6.3,6.37,6.35,6.32,6.65,6.31,74.7,1,1,1.0,2,1,,3.1,50.8,53.5,0,Low,1,0,3.83,0
10775,Male,Bangalore,Tier1,Civil,Networking,Yes,No,9.51,9.46,9.29,10.0,9.17,9.33,9.71,9.95,9.85,87.6,2,3,2.0,3,2,,4.0,74.2,,0,High,1,0,18.07,2
10776,Female,Jaipur,Tier2,Mechanical,Embedded,No,No,10.0,9.75,10.0,10.0,10.0,9.96,9.97,10.0,10.0,78.3,1,3,2.0,4,1,56.8,4.1,79.2,80.7,1,High,1,0,25.3,2
10777,Male,Bangalore,Tier2,Mechanical,Networking,No,No,6.61,6.49,6.32,6.35,6.42,6.46,6.75,7.19,6.59,72.7,1,3,2.0,4,1,100.0,3.9,78.5,79.0,1,Mid,1,0,8.42,0
10778,Female,Chennai,Tier2,CS,AI,Yes,No,6.83,7.27,7.27,7.17,7.03,7.53,7.36,7.24,7.21,78.4,1,2,2.0,1,1,76.8,3.1,51.3,52.7,0,Mid,1,0,8.55,0
10779,Male,Pune,Tier1,CS,AI,Yes,Yes,8.17,8.42,8.21,7.83,8.49,8.31,8.29,7.94,8.48,80.5,1,1,1.0,2,0,,3.0,56.8,51.1,1,High,1,0,18.08,0
10780,Male,Delhi,Tier2,ECE,AI,No,Yes,9.05,9.19,9.42,9.99,9.4,9.34,9.8,9.94,9.35,81.5,1,4,2.0,4,1,76.0,4.0,70.2,73.9,1,High,1,0,25.28,2
10781,Female,Delhi,Tier3,Mechanical,DataScience,Yes,Yes,4.83,4.73,5.07,5.28,5.08,4.97,4.73,4.28,4.92,57.6,0,1,1.0,0,0,43.4,2.5,29.6,24.7,1,Low,0,0,0.0,1
10782,Female,Kochi,Tier2,EE,Embedded,No,No,6.39,5.99,6.01,5.86,6.22,5.84,6.42,5.67,6.01,80.1,2,2,2.0,1,1,67.6,1.8,65.6,54.2,0,Low,1,0,3.27,0
10783,Male,Kolkata,Tier3,Mechanical,Networking,Yes,No,5.38,5.08,5.2,4.94,4.88,4.74,5.07,4.45,5.01,66.1,0,1,1.0,1,0,45.2,1.0,35.2,30.7,1,Low,0,0,0.0,1
10784,Male,Kochi,Tier2,Civil,Embedded,Yes,Yes,6.91,6.41,6.66,6.64,6.62,7.24,6.87,6.98,6.85,80.7,1,2,1.0,2,0,73.9,3.2,64.6,62.7,1,Mid,0,0,0.0,0
10785,Female,Ahmedabad,Tier1,Mechanical,DataScience,No,No,6.36,6.75,6.55,6.74,6.9,6.2,6.67,6.92,6.53,80.4,1,2,2.0,1,0,70.8,3.3,57.3,52.4,1,Mid,1,0,8.0,0
10786,Male,Mumbai,Tier1,CS,Networking,Yes,No,10.0,9.98,10.0,9.65,10.0,10.0,10.0,10.0,9.91,99.2,1,3,3.0,2,1,81.9,,83.5,80.4,1,High,1,0,18.25,2
